,time,x,y,k,l,E,A
198,19.8,-2.7002582702970974,0.8860090707609909,33.38345541377204,6.6195045607535175,8.009983741858514,0.09768805783565926
199,19.900000000000002,-2.583536634169781,0.9091534515060901,33.79804797778547,6.483494920179068,8.099471215899285,0.09828311445132153
200,20.0,-2.4679376982866676,0.9313288479688944,34.20365886721826,6.340783918768097,8.186895429477376,0.09882427429678911
201,20.1,-2.3534292037376074,0.9525567997391335,34.599615594131656,6.19138640325906,8.272112716113195,0.0993648278539011
202,20.200000000000003,-2.239949879662112,0.9728632202604997,34.98513308050355,6.035371503510983,8.354955311400671,0.09987905523756693
203,20.3,-2.1274537142076753,0.9922702109292397,35.35948165092474,5.872806387294153,8.435267587861933,0.10037919973064836
204,20.400000000000002,-2.015904652143726,1.0107972371637632,35.7219686253413,5.703760826497779,8.51290210619255,0.10087343479045953
205,20.5,-1.9052322514561189,1.0284684050167194,36.07178932751611,5.5283768842875,8.587687664847941,0.10132995054929174
206,20.6,-1.7954231507564686,1.0452977917843247,36.40833794993382,5.346723580688048,8.659495837981076,0.10179989204639725
207,20.700000000000003,-1.686385134761968,1.0613105010739092,36.73076551553905,5.15902142732013,8.72814655070087,0.10220984788493373
208,20.8,-1.5781101270729563,1.0765182724576705,37.03850186906251,4.965364996953574,8.793519334471844,0.10263718304297681
209,20.900000000000002,-1.4705166627638095,1.0909422041671724,37.33077394008957,4.765999772814634,8.855450898003934,0.10301220651905568
210,21.0,-1.3635836251023346,1.104594287406027,37.607004892598674,4.561078455714601,8.913819785440928,0.1033914335498497
211,21.1,-1.2572409817338814,1.1174918085188306,37.86650876998358,4.350867060305601,8.968481809693662,0.1037272484270706
212,21.200000000000003,-1.1514441151985495,1.1296478830196044,38.10869722141752,4.135601670714347,9.019313653902964,0.10404337653040972
213,21.3,-1.0461399987629736,1.1410756124256707,38.33299174710908,3.915552788380107,9.066194334751968,0.10433094777693236
214,21.400000000000002,-0.9412821327402352,1.1517863994260067,38.53886471383238,3.6909946989874953,9.109013874904697,0.10459576832778206
215,21.5,-0.8368284992315244,1.1617902698158953,38.725833864053925,3.4622079089159934,9.14767212952226,0.1048418113338792
216,21.6,-0.7327223333231303,1.1710976792377368,38.89343085627885,3.2295213414039585,9.182072327551385,0.10505382056122828
217,21.700000000000003,-0.628931029175278,1.1797160043486346,39.04127008886857,2.99322337074391,9.212135168014768,0.10525567691579944
218,21.8,-0.5253890432167593,1.187654380623761,39.168962970260694,2.753691806999068,9.237781435319828,0.10541368895844988
219,21.900000000000002,-0.4220718527647081,1.1949178790494401,39.27622081256382,2.511220072582117,9.258952646358857,0.10556918174936732
220,22.0,-0.3189063236756754,1.2015140164090727,39.36275194579931,2.2662281467473897,9.275590769618548,0.10567232500727416
221,22.1,-0.21587498625978757,1.207445830251012,39.42836426529135,2.019010889870441,9.287657988316587,0.10577980997339988
222,22.200000000000003,-0.11289798064294054,1.2127189806751013,39.472876657295004,1.7700231280771885,9.295120315231612,0.10582752170555075
223,22.3,-0.009964183290303325,1.2173346868866552,39.49619216407819,1.5195567121835003,9.29796021059349,0.10588592599853085
224,22.400000000000002,0.09301246741420935,1.2212965589609595,39.498250311779564,1.2680937566596964,9.296169826463192,0.1058779466855444
225,22.5,0.19603711490214087,1.2246041716078555,39.47904619398197,1.0159178462162335,9.28975115334721,0.10588679366577619
226,22.6,0.29920184924793686,1.2272589189947878,39.438646713962406,0.7635309339329608,9.27872386225834,0.10582316234706256
227,22.700000000000003,0.40250584931231637,1.229258881118748,39.37713373016635,0.5112023841623936,9.26310825541275,0.10578258142518028
228,22.8,0.5060474128212311,1.2306030798734966,39.29470529891425,0.25944694309688265,9.242952275115321,0.10566363276072477
